asset,date,open,high,low,close,volume
AMZN,2031-08-05,174.97,176.01,168.77,171.77,1238003
AMZN,2031-08-06,171.77,171.79,164.40,167.10,2565434
AMZN,2031-08-07,167.10,168.91,167.05,168.10,2756513
AMZN,2031-08-08,168.10,169.21,164.28,166.27,1259604
AMZN,2031-08-09,166.27,170.66,166.14,168.15,1510789
AMZN,2031-08-10,168.15,170.06,161.50,163.61,1454659
AMZN,2031-08-11,163.61,169.35,163.06,166.29,2469492
AMZN,2031-08-12,166.29,170.33,163.70,170.05,3308757
AMZN,2031-08-13,170.05,170.95,163.11,165.94,1944440
AMZN,2031-08-14,165.94,168.42,160.37,160.65,2445014
AMZN,2031-08-15,160.65,163.15,156.59,158.09,2714576
AMZN,2031-08-16,158.09,163.35,157.74,160.67,2630281
AMZN,2031-08-17,160.67,165.03,159.66,163.51,3665505
AMZN,2031-08-18,163.51,166.83,162.10,163.69,2551427
AMZN,2031-08-19,163.69,165.04,162.19,163.26,3646709
AMZN,2031-08-20,163.26,169.35,160.32,166.87,2207673
AMZN,2031-08-21,166.87,169.56,163.40,166.14,4977656
AMZN,2031-08-22,166.14,173.02,165.55,170.75,2101424
AMZN,2031-08-23,170.75,172.66,164.07,166.42,2021741
AMZN,2031-08-24,166.42,169.19,160.89,163.32,2767992
AMZN,2031-08-25,163.32,168.05,162.49,166.43,1401401
AMZN,2031-08-26,166.43,171.36,163.55,168.89,3512616
AMZN,2031-08-27,168.89,170.34,167.58,167.89,2058975
AMZN,2031-08-28,167.89,169.97,160.49,163.26,1158106
AMZN,2031-08-29,163.26,165.59,159.36,161.00,2231150
AMZN,2031-08-30,161.00,162.78,160.18,160.90,4688767
AMZN,2031-08-31,160.90,162.25,154.19,156.39,4006781
AMZN,2031-09-01,156.39,163.26,153.63,160.76,2375592
AMZN,2031-09-02,160.76,161.91,158.32,160.50,2235100
AMZN,2031-09-03,160.50,160.96,159.01,159.26,2860582
AMZN,2031-09-04,159.26,161.03,154.01,157.04,3151382
AMZN,2031-09-05,157.04,163.38,156.15,163.29,2086200
AMZN,2031-09-06,163.29,165.44,161.24,163.88,1070280
AMZN,2031-09-07,163.88,166.96,159.32,161.21,1058668
AMZN,2031-09-08,161.21,163.28,156.82,159.38,1222002
AMZN,2031-09-09,159.38,159.76,156.49,158.27,1329507
AMZN,2031-09-10,158.27,163.73,156.82,160.87,3436799
AMZN,2031-09-11,160.87,169.58,160.62,168.63,4639826
AMZN,2031-09-12,168.63,172.65,167.40,172.17,2184567
AMZN,2031-09-13,172.17,173.73,168.19,171.21,1047953
AMZN,2031-09-14,171.21,173.77,168.24,171.03,1598627
AMZN,2031-09-15,171.03,179.33,167.90,178.74,4400829
AMZN,2031-09-16,178.74,180.68,172.33,175.75,3957420
AMZN,2031-09-17,175.75,177.57,169.34,171.16,1731377
AMZN,2031-09-18,171.16,175.56,170.78,174.05,3131024
AMZN,2031-09-19,174.05,176.25,169.89,171.94,4137001
AMZN,2031-09-20,171.94,172.42,162.44,164.86,2539340
AMZN,2031-09-21,164.86,168.65,164.14,167.16,1986419
AMZN,2031-09-22,167.16,170.21,166.64,170.05,3509132
AMZN,2031-09-23,170.05,174.84,166.73,171.64,2392235
AMZN,2031-09-24,171.64,172.60,170.60,172.07,3191277
AMZN,2031-09-25,172.07,175.62,172.02,175.52,1834332
AMZN,2031-09-26,175.52,179.61,175.21,176.34,3295681
AMZN,2031-09-27,176.34,184.81,175.68,183.73,2212701
AMZN,2031-09-28,183.73,185.57,180.74,184.47,1087843
AMZN,2031-09-29,184.47,185.32,181.17,181.44,1401425
AMZN,2031-09-30,181.44,186.29,180.58,182.74,4294089
AMZN,2031-10-01,182.74,187.72,181.15,187.58,1332423
AMZN,2031-10-02,187.58,188.42,184.85,187.20,4467983
AMZN,2031-10-03,187.20,189.84,182.39,183.59,1916688
AMZN,2031-10-04,183.59,185.85,180.38,181.85,2031327
AMZN,2031-10-05,181.85,183.34,178.79,183.17,1339582
AMZN,2031-10-06,183.17,188.64,180.72,186.77,3385293
AMZN,2031-10-07,186.77,187.66,184.69,186.69,3896679
AMZN,2031-10-08,186.69,193.91,183.14,190.16,2615426
AMZN,2031-10-09,190.16,194.91,186.50,193.19,4379615
AMZN,2031-10-10,193.19,201.76,192.09,199.61,3371363
AMZN,2031-10-11,199.61,204.75,197.01,202.87,4234525
AMZN,2031-10-12,202.87,203.51,194.10,197.41,3610507
AMZN,2031-10-13,197.41,199.38,190.58,193.14,3671630
AMZN,2031-10-14,193.14,193.81,184.52,184.82,2808962
AMZN,2031-10-15,184.82,185.10,180.31,182.82,2186735
AMZN,2031-10-16,182.82,183.09,174.67,177.43,3522783
AMZN,2031-10-17,177.43,179.99,169.86,170.99,3856332
AMZN,2031-10-18,170.99,173.09,168.98,169.90,1708478
AMZN,2031-10-19,169.90,172.77,167.29,172.56,3164543
AMZN,2031-10-20,172.56,175.78,165.82,169.05,1621225
AMZN,2031-10-21,169.05,170.47,168.11,168.29,3678975
AMZN,2031-10-22,168.29,173.99,167.63,171.07,1425898
AMZN,2031-10-23,171.07,174.35,167.52,170.50,2728735
AMZN,2031-10-24,170.50,172.09,164.27,166.13,2985705
AMZN,2031-10-25,166.13,172.97,165.57,171.10,4671858
AMZN,2031-10-26,171.10,177.84,170.82,177.37,1479559
AMZN,2031-10-27,177.37,179.86,169.63,172.78,3940159
AMZN,2031-10-28,172.78,172.95,169.73,171.02,1081155
AMZN,2031-10-29,171.02,174.28,169.90,171.42,1423052
AMZN,2031-10-30,171.42,173.76,170.56,171.99,4045650
AMZN,2031-10-31,171.99,178.00,171.19,175.44,3732276
AMZN,2031-11-01,175.44,177.62,171.72,172.66,2128794
AMZN,2031-11-02,172.66,173.60,171.13,171.53,2131895
AMZN,2031-11-03,171.53,171.60,169.45,170.99,4789820
AMZN,2031-11-04,170.99,172.97,168.74,169.72,2722475
AMZN,2031-11-05,169.72,172.93,163.84,165.25,4939860
AMZN,2031-11-06,165.25,166.99,162.24,164.87,3354677
AMZN,2031-11-07,164.87,170.26,163.84,168.48,4532375
AMZN,2031-11-08,168.48,170.96,164.97,167.21,3024405
AMZN,2031-11-09,167.21,178.67,166.25,175.67,4581614
AMZN,2031-11-10,175.67,180.70,173.36,177.95,1411190
AMZN,2031-11-11,177.95,178.61,176.47,178.24,2446806
AMZN,2031-11-12,178.24,179.66,172.82,174.92,2019824
AMZN,2031-11-13,174.92,176.33,170.93,172.95,4209368
AMZN,2031-11-14,172.95,176.35,171.49,173.63,1092076
AMZN,2031-11-15,173.63,174.55,171.09,171.83,1188474
AMZN,2031-11-16,171.83,175.03,168.43,169.15,1868427
AMZN,2031-11-17,169.15,175.99,168.45,172.98,1577397
AMZN,2031-11-18,172.98,176.84,171.31,173.67,4830096
AMZN,2031-11-19,173.67,174.63,168.37,169.87,3265090
AMZN,2031-11-20,169.87,170.48,163.57,166.66,2656532
AMZN,2031-11-21,166.66,174.14,166.08,172.55,3512911
AMZN,2031-11-22,172.55,182.79,169.98,180.65,1716648
AMZN,2031-11-23,180.65,181.90,178.52,179.53,2288275
AMZN,2031-11-24,179.53,185.57,176.77,182.21,2412431
AMZN,2031-11-25,182.21,182.79,176.44,177.90,2146129
AMZN,2031-11-26,177.90,178.16,174.60,178.08,1090476
AMZN,2031-11-27,178.08,182.86,175.59,179.36,2145328
AMZN,2031-11-28,179.36,182.45,173.65,175.28,4937292
AMZN,2031-11-29,175.28,181.05,172.05,178.33,1359599
AMZN,2031-11-30,178.33,186.92,176.07,184.00,1079715
AMZN,2031-12-01,184.00,189.64,181.83,186.25,2895353
AMZN,2031-12-02,186.25,193.66,185.96,191.66,1393803
AMZN,2031-12-03,191.66,192.66,190.04,190.23,3826040
AMZN,2031-12-04,190.23,193.98,189.93,193.70,4578483
AMZN,2031-12-05,193.70,201.37,192.23,201.09,4589106
AMZN,2031-12-06,201.09,202.20,199.60,200.96,3745935
AMZN,2031-12-07,200.96,200.97,199.58,200.29,3604040
AMZN,2031-12-08,200.29,209.16,196.36,205.46,3522404
AMZN,2031-12-09,205.46,205.74,202.80,204.78,3884575
AMZN,2031-12-10,204.78,209.55,203.68,206.71,2308229
AMZN,2031-12-11,206.71,211.12,206.32,208.24,2038388
AMZN,2031-12-12,208.24,208.26,199.81,201.09,1863181
AMZN,2031-12-13,201.09,202.16,200.44,201.41,2073320
AMZN,2031-12-14,201.41,205.60,200.45,201.78,2850320
AMZN,2031-12-15,201.78,203.78,201.08,203.73,1832068
AMZN,2031-12-16,203.73,211.01,203.17,207.51,3450769
AMZN,2031-12-17,207.51,209.82,205.94,209.69,1102125
AMZN,2031-12-18,209.69,213.17,206.28,209.10,2446595
AMZN,2031-12-19,209.10,211.15,207.46,209.42,3763592
AMZN,2031-12-20,209.42,211.57,208.01,208.98,4985928
AMZN,2031-12-21,208.98,211.52,207.33,210.60,1462597
AMZN,2031-12-22,210.60,213.35,210.10,212.81,3747342
AMZN,2031-12-23,212.81,216.61,209.37,215.87,3878261
AMZN,2031-12-24,215.87,216.76,211.98,215.70,4833270
AMZN,2031-12-25,215.70,218.02,211.25,211.52,4415694
AMZN,2031-12-26,211.52,215.27,210.59,212.09,3921488
AMZN,2031-12-27,212.09,215.25,202.24,206.04,2247508
AMZN,2031-12-28,206.04,212.82,205.83,212.60,4016291
AMZN,2031-12-29,212.60,215.00,209.65,210.91,1534811
AMZN,2031-12-30,210.91,214.50,206.93,207.35,2616160
AMZN,2031-12-31,207.35,207.87,200.06,203.75,4182995
AMZN,2032-01-01,203.75,212.70,202.91,212.58,3400995
AMZN,2032-01-02,212.58,213.97,210.23,213.64,1344811
AMZN,2032-01-03,213.64,217.47,210.70,210.88,3017154
AMZN,2032-01-04,210.88,215.65,210.39,213.92,4916687
AMZN,2032-01-05,213.92,216.47,210.32,211.26,4706464
AMZN,2032-01-06,211.26,219.62,207.28,218.44,3845560
AMZN,2032-01-07,218.44,221.39,214.58,220.77,4582251
AMZN,2032-01-08,220.77,223.66,214.72,219.09,1318055
AMZN,2032-01-09,219.09,222.90,214.03,218.23,1018206
AMZN,2032-01-10,218.23,223.84,215.78,222.99,1335491
AMZN,2032-01-11,222.99,226.65,220.83,222.13,2011978
AMZN,2032-01-12,222.13,224.62,217.89,221.66,4072235
AMZN,2032-01-13,221.66,224.85,219.66,220.90,2942210
AMZN,2032-01-14,220.90,225.14,215.34,217.82,2525899
AMZN,2032-01-15,217.82,222.51,216.00,219.68,1345875
AMZN,2032-01-16,219.68,223.37,216.53,217.78,2381904
AMZN,2032-01-17,217.78,220.08,214.72,219.17,2148454
AMZN,2032-01-18,219.17,222.69,211.89,215.88,1520242
AMZN,2032-01-19,215.88,218.81,215.34,217.04,3360841
AMZN,2032-01-20,217.04,217.67,208.03,208.85,4105608
AMZN,2032-01-21,208.85,209.33,203.43,206.35,4954346
AMZN,2032-01-22,206.35,209.38,204.96,206.93,2931199
AMZN,2032-01-23,206.93,208.80,203.05,205.55,3160388
AMZN,2032-01-24,205.55,209.17,200.04,202.12,1656446
AMZN,2032-01-25,202.12,203.68,194.57,197.44,2426923
AMZN,2032-01-26,197.44,202.30,196.53,199.73,1612756
AMZN,2032-01-27,199.73,206.42,198.59,204.37,2277453
AMZN,2032-01-28,204.37,206.66,200.23,201.64,4468498
AMZN,2032-01-29,201.64,204.18,197.28,197.66,3537286
AMZN,2032-01-30,197.66,201.57,194.50,198.02,2870567
AMZN,2032-01-31,198.02,198.48,193.92,196.86,3128323
AMZN,2032-02-01,196.86,199.98,196.34,198.79,3408927
AMZN,2032-02-02,198.79,202.88,197.98,199.68,3957332
AMZN,2032-02-03,199.68,201.37,195.60,198.58,3869709
AMZN,2032-02-04,198.58,200.30,195.01,195.51,4917726
AMZN,2032-02-05,195.51,197.09,191.46,191.75,3913477
AMZN,2032-02-06,191.75,198.18,191.49,195.88,1964271
AMZN,2032-02-07,195.88,199.72,194.24,194.75,1690960
AMZN,2032-02-08,194.75,198.77,190.86,196.38,3415363
AMZN,2032-02-09,196.38,197.75,193.77,195.14,1137655
AMZN,2032-02-10,195.14,200.58,194.70,197.50,3712956
AMZN,2032-02-11,197.50,199.49,191.15,191.90,4473734
AMZN,2032-02-12,191.90,194.67,189.30,194.56,4544792
AMZN,2032-02-13,194.56,197.46,187.95,190.84,3649161
AMZN,2032-02-14,190.84,192.94,187.93,191.12,4978462
AMZN,2032-02-15,191.12,194.13,186.74,189.95,4580292
AMZN,2032-02-16,189.95,193.70,187.86,189.76,2335296
AMZN,2032-02-17,189.76,191.07,189.66,190.06,1470135
AMZN,2032-02-18,190.06,194.13,188.99,190.69,3343797
AMZN,2032-02-19,190.69,193.74,184.08,187.54,1521116
AMZN,2032-02-20,187.54,190.21,183.15,183.18,4743156
AMZN,2032-02-21,183.18,183.65,177.54,179.10,2915810
AMZN,2032-02-22,179.10,182.30,175.87,177.10,1733206
AMZN,2032-02-23,177.10,180.02,170.41,171.38,1039376
AMZN,2032-02-24,171.38,172.96,166.25,168.21,2069440
AMZN,2032-02-25,168.21,170.88,165.32,165.62,3369870
AMZN,2032-02-26,165.62,169.60,164.17,167.18,3081545
AMZN,2032-02-27,167.18,170.91,163.96,168.36,2712841
AMZN,2032-02-28,168.36,173.49,167.94,172.51,3008116
AMZN,2032-02-29,172.51,174.36,164.82,167.83,4186602
AMZN,2032-03-01,167.83,170.87,166.72,167.45,3726624
AMZN,2032-03-02,167.45,172.90,166.21,170.69,4419698
AMZN,2032-03-03,170.69,170.80,164.25,166.43,2695066
AMZN,2032-03-04,166.43,173.14,163.18,170.52,1735517
AMZN,2032-03-05,170.52,177.97,168.07,175.29,3728607
AMZN,2032-03-06,175.29,177.27,171.96,172.19,1456230
AMZN,2032-03-07,172.19,172.92,166.23,167.74,4464439
AMZN,2032-03-08,167.74,170.48,163.49,163.80,2443018
AMZN,2032-03-09,163.80,165.83,163.45,163.68,4238733
AMZN,2032-03-10,163.68,169.21,160.82,167.66,3642348
AMZN,2032-03-11,167.66,170.51,165.81,166.19,1947658
AMZN,2032-03-12,166.19,168.62,161.98,162.26,2386269
AMZN,2032-03-13,162.26,163.49,161.22,161.41,1268579
AMZN,2032-03-14,161.41,165.53,159.08,162.81,2021062
AMZN,2032-03-15,162.81,166.85,162.19,164.29,4545306
AMZN,2032-03-16,164.29,165.18,163.98,164.14,1634610
AMZN,2032-03-17,164.14,170.64,162.79,167.55,1631602
AMZN,2032-03-18,167.55,170.34,161.58,164.59,4683140
AMZN,2032-03-19,164.59,168.41,163.33,165.73,4867125
AMZN,2032-03-20,165.73,167.24,162.88,166.56,1386063
AMZN,2032-03-21,166.56,167.04,155.06,158.10,3429864
AMZN,2032-03-22,158.10,162.21,157.09,159.17,1781106
AMZN,2032-03-23,159.17,164.15,158.39,161.97,1157770
AMZN,2032-03-24,161.97,163.62,153.19,154.39,2631878
AMZN,2032-03-25,154.39,155.67,154.21,155.59,1882873
AMZN,2032-03-26,155.59,158.28,150.73,152.36,1472758
AMZN,2032-03-27,152.36,152.63,151.80,152.11,4239432
AMZN,2032-03-28,152.11,152.53,149.72,150.79,1133398
AMZN,2032-03-29,150.79,157.53,149.15,155.59,1736099
AMZN,2032-03-30,155.59,157.70,151.06,153.69,1127804
AMZN,2032-03-31,153.69,156.23,149.10,151.91,3478931
AMZN,2032-04-01,151.91,153.28,149.53,151.90,3382891
AMZN,2032-04-02,151.90,161.05,151.59,159.60,1059768
AMZN,2032-04-03,159.60,161.12,157.45,159.67,2619223
AMZN,2032-04-04,159.67,161.08,157.30,159.61,3441273
AMZN,2032-04-05,159.61,163.39,157.60,161.66,4812241
AMZN,2032-04-06,161.66,164.84,159.71,161.18,4413244
AMZN,2032-04-07,161.18,164.25,157.29,157.45,3875498
AMZN,2032-04-08,157.45,161.67,154.46,159.97,4181279
AMZN,2032-04-09,159.97,162.73,159.00,161.91,4963826
AMZN,2032-04-10,161.91,162.86,156.86,157.89,2325459
AMZN,2032-04-11,157.89,160.80,156.53,157.15,4302392
AMZN,2032-04-12,157.15,157.61,156.41,157.21,3825486
AMZN,2032-04-13,157.21,159.79,156.94,158.01,1223170
AMZN,2032-04-14,158.01,164.49,157.79,161.32,1143537
AMZN,2032-04-15,161.32,163.39,153.82,156.48,4822854
AMZN,2032-04-16,156.48,158.27,151.74,153.57,4591310
AMZN,2032-04-17,153.57,156.28,148.34,150.31,3362204
AMZN,2032-04-18,150.31,151.98,146.26,148.50,2200396
AMZN,2032-04-19,148.50,155.40,145.85,154.44,1229463
AMZN,2032-04-20,154.44,155.51,151.26,153.04,1368479
AMZN,2032-04-21,153.04,155.19,146.86,149.63,1159547
AMZN,2032-04-22,149.63,151.55,143.77,145.82,1940468
AMZN,2032-04-23,145.82,147.38,144.48,147.30,4002355
AMZN,2032-04-24,147.30,153.07,144.55,150.53,3537398
AMZN,2032-04-25,150.53,153.18,149.94,152.11,3185357
AMZN,2032-04-26,152.11,152.54,148.69,151.15,4881757
AMZN,2032-04-27,151.15,153.07,149.05,149.58,4894638
AMZN,2032-04-28,149.58,151.34,147.80,150.44,3820816
AMZN,2032-04-29,150.44,150.79,146.24,147.20,4400454
AMZN,2032-04-30,147.20,149.73,146.75,148.72,2556707
AMZN,2032-05-01,148.72,149.51,146.95,148.69,3631016
AMZN,2032-05-02,148.69,150.31,143.34,145.71,1945565
AMZN,2032-05-03,145.71,146.01,143.39,144.80,2802900
AMZN,2032-05-04,144.80,147.06,143.98,145.62,2827094
AMZN,2032-05-05,145.62,148.63,144.70,148.57,3681036
AMZN,2032-05-06,148.57,153.44,146.46,151.39,1322605
AMZN,2032-05-07,151.39,152.99,144.87,147.15,1676590
AMZN,2032-05-08,147.15,151.41,145.03,150.64,3811224
AMZN,2032-05-09,150.64,151.89,144.97,146.83,4319702
AMZN,2032-05-10,146.83,147.73,143.60,144.90,4692248
AMZN,2032-05-11,144.90,145.12,144.53,144.77,3416589
AMZN,2032-05-12,144.77,147.30,142.20,144.75,4821651
AMZN,2032-05-13,144.75,151.25,141.91,148.62,4600570
AMZN,2032-05-14,148.62,153.77,146.91,151.33,3201491
AMZN,2032-05-15,151.33,152.84,142.37,143.81,3120988
AMZN,2032-05-16,143.81,145.16,141.22,143.80,1506417
AMZN,2032-05-17,143.80,144.06,140.30,142.00,1653777
AMZN,2032-05-18,142.00,146.17,141.30,143.59,4486686
AMZN,2032-05-19,143.59,144.64,141.57,143.27,3303064
AMZN,2032-05-20,143.27,144.30,140.94,142.70,1721906
AMZN,2032-05-21,142.70,146.04,140.08,144.30,3363054
AMZN,2032-05-22,144.30,146.14,142.13,144.37,1611126
AMZN,2032-05-23,144.37,144.92,141.96,142.44,2796210
AMZN,2032-05-24,142.44,144.00,141.70,141.78,4443209
AMZN,2032-05-25,141.78,147.63,139.40,145.02,4560147
AMZN,2032-05-26,145.02,145.40,142.30,143.14,4862779
AMZN,2032-05-27,143.14,144.54,140.77,142.67,2018840
AMZN,2032-05-28,142.67,143.22,136.10,137.94,3477566
AMZN,2032-05-29,137.94,139.66,136.13,138.68,2351061
AMZN,2032-05-30,138.68,140.58,135.37,137.22,4992187
AMZN,2032-05-31,137.22,139.30,134.26,135.89,2059084
AMZN,2032-06-01,135.89,137.29,132.74,133.18,4788004
AMZN,2032-06-02,133.18,135.28,128.30,129.05,1093621
AMZN,2032-06-03,129.05,130.77,126.59,128.90,3660715
AMZN,2032-06-04,128.90,130.93,127.02,130.40,2250462
AMZN,2032-06-05,130.40,135.75,129.38,133.25,1932039
AMZN,2032-06-06,133.25,137.10,132.55,136.35,4596903
AMZN,2032-06-07,136.35,139.40,133.83,136.81,1043040
AMZN,2032-06-08,136.81,138.46,133.65,136.28,4646306
AMZN,2032-06-09,136.28,136.52,132.87,133.61,4643024
AMZN,2032-06-10,133.61,133.83,126.70,128.58,3060027
AMZN,2032-06-11,128.58,130.42,126.56,129.79,3963013
AMZN,2032-06-12,129.79,133.88,128.58,132.22,4287863
AMZN,2032-06-13,132.22,132.72,130.89,131.95,1389720
AMZN,2032-06-14,131.95,135.50,130.90,132.99,3846555
AMZN,2032-06-15,132.99,136.44,131.37,135.56,4714227
AMZN,2032-06-16,135.56,136.46,128.62,130.44,2723859
AMZN,2032-06-17,130.44,131.07,125.68,127.21,1892954
AMZN,2032-06-18,127.21,129.06,124.81,127.82,1397317
AMZN,2032-06-19,127.82,131.66,126.58,129.78,2552803
AMZN,2032-06-20,129.78,130.55,126.90,128.83,2184475
AMZN,2032-06-21,128.83,129.58,124.21,125.25,2968346
AMZN,2032-06-22,125.25,128.92,123.91,126.40,4277111
AMZN,2032-06-23,126.40,128.77,123.31,124.84,3488121
AMZN,2032-06-24,124.84,127.84,123.28,127.08,3130576
AMZN,2032-06-25,127.08,131.59,125.59,130.54,2990687
AMZN,2032-06-26,130.54,131.90,128.77,131.44,3686106
AMZN,2032-06-27,131.44,133.72,130.41,130.70,3877088
AMZN,2032-06-28,130.70,131.91,130.20,131.62,3149896
AMZN,2032-06-29,131.62,131.91,124.50,126.04,1969292
AMZN,2032-06-30,126.04,128.12,125.83,126.61,2515490
AMZN,2032-07-01,126.61,127.38,120.97,122.43,3818037
AMZN,2032-07-02,122.43,123.48,120.53,123.31,2107853
AMZN,2032-07-03,123.31,125.33,118.19,120.19,3655754
AMZN,2032-07-04,120.19,122.24,118.64,118.93,4594087
AMZN,2032-07-05,118.93,120.99,115.10,116.38,1090706
AMZN,2032-07-06,116.38,119.77,114.68,119.47,4837259
AMZN,2032-07-07,119.47,121.20,119.43,120.83,3444961
AMZN,2032-07-08,120.83,121.90,118.50,120.62,4560539
AMZN,2032-07-09,120.62,121.11,115.95,117.01,2372191
AMZN,2032-07-10,117.01,118.53,114.46,116.29,2715434
AMZN,2032-07-11,116.29,119.83,114.07,117.61,2832924
AMZN,2032-07-12,117.61,118.17,113.36,115.02,3576419
AMZN,2032-07-13,115.02,115.46,112.75,114.03,1643241
AMZN,2032-07-14,114.03,115.07,112.24,113.99,2942711
AMZN,2032-07-15,113.99,114.16,111.73,113.01,4488424
AMZN,2032-07-16,113.01,113.92,110.83,112.02,2513402
AMZN,2032-07-17,112.02,112.83,111.17,112.40,2755046
AMZN,2032-07-18,112.40,114.62,112.34,113.12,2354369
AMZN,2032-07-19,113.12,116.51,111.08,114.94,4621690
AMZN,2032-07-20,114.94,118.58,113.38,117.13,2122349
AMZN,2032-07-21,117.13,117.33,112.50,114.34,1322204
AMZN,2032-07-22,114.34,120.50,112.89,119.11,2040417
AMZN,2032-07-23,119.11,119.97,116.97,118.77,1849413
AMZN,2032-07-24,118.77,119.80,115.44,115.77,4749621
AMZN,2032-07-25,115.77,117.40,115.43,117.38,3830575
AMZN,2032-07-26,117.38,119.27,115.62,119.14,4040083
AMZN,2032-07-27,119.14,121.21,117.21,120.07,2880857
AMZN,2032-07-28,120.07,122.07,115.98,117.03,2827364
AMZN,2032-07-29,117.03,117.45,112.65,113.28,3850071
AMZN,2032-07-30,113.28,117.78,112.75,115.64,1801140
AMZN,2032-07-31,115.64,116.34,115.07,116.33,3582020
AMZN,2032-08-01,116.33,117.16,114.83,114.86,1155177
AMZN,2032-08-02,114.86,115.07,113.72,114.69,1205058
AMZN,2032-08-03,114.69,115.72,112.60,113.77,4760777
AMZN,2032-08-04,113.77,115.02,112.57,114.99,1595245
AMZN,2032-08-05,114.99,115.79,113.78,113.80,4034190
AMZN,2032-08-06,113.80,115.26,112.90,113.06,1636737
AMZN,2032-08-07,113.06,113.75,111.08,112.27,4977541
AMZN,2032-08-08,112.27,113.44,108.17,109.78,4602890
AMZN,2032-08-09,109.78,111.21,105.12,106.98,4965115
AMZN,2032-08-10,106.98,108.10,106.20,106.77,3048287
AMZN,2032-08-11,106.77,108.20,104.77,105.30,4359937
AMZN,2032-08-12,105.30,105.44,100.83,102.41,2664186
AMZN,2032-08-13,102.41,104.06,101.36,103.12,3707169
AMZN,2032-08-14,103.12,109.05,101.66,107.05,3737682
AMZN,2032-08-15,107.05,108.15,106.82,108.03,1470617
AMZN,2032-08-16,108.03,109.42,107.40,107.49,3439297
AMZN,2032-08-17,107.49,112.25,105.95,112.14,4980570
AMZN,2032-08-18,112.14,114.67,110.44,112.71,4321268
AMZN,2032-08-19,112.71,114.58,111.03,113.48,3099211
AMZN,2032-08-20,113.48,115.99,111.83,113.81,4810647
AMZN,2032-08-21,113.81,113.88,112.81,113.21,4551495
AMZN,2032-08-22,113.21,114.69,110.10,111.14,3617930
AMZN,2032-08-23,111.14,114.44,110.66,114.14,1162614
AMZN,2032-08-24,114.14,115.27,111.80,112.84,2398505
AMZN,2032-08-25,112.84,114.94,110.68,111.09,3524991
AMZN,2032-08-26,111.09,112.00,109.32,109.35,4539440
AMZN,2032-08-27,109.35,110.91,109.02,110.22,4847377
AMZN,2032-08-28,110.22,111.62,108.72,111.54,3105446
AMZN,2032-08-29,111.54,112.00,106.58,108.64,4544930
AMZN,2032-08-30,108.64,109.83,105.63,105.78,1028833
AMZN,2032-08-31,105.78,111.06,104.36,110.16,3668927
AMZN,2032-09-01,110.16,112.24,108.28,109.43,2968473
AMZN,2032-09-02,109.43,110.59,108.27,110.27,4013482
AMZN,2032-09-03,110.27,112.55,108.57,111.54,4377291
AMZN,2032-09-04,111.54,112.82,110.20,111.20,3227630
AMZN,2032-09-05,111.20,115.69,110.88,114.00,3818882
AMZN,2032-09-06,114.00,118.65,112.81,117.63,2305375
AMZN,2032-09-07,117.63,122.62,116.57,120.86,3964687
AMZN,2032-09-08,120.86,123.93,119.16,123.92,2307720
AMZN,2032-09-09,123.92,125.23,122.69,124.29,4382550
AMZN,2032-09-10,124.29,126.23,122.04,122.17,2312569
AMZN,2032-09-11,122.17,123.01,119.97,120.11,3980893
AMZN,2032-09-12,120.11,125.87,118.35,123.57,4817787
AMZN,2032-09-13,123.57,129.18,121.63,128.64,3454149
AMZN,2032-09-14,128.64,130.53,125.26,126.06,2979511
AMZN,2032-09-15,126.06,128.30,125.01,127.03,2896965
AMZN,2032-09-16,127.03,127.23,123.18,125.03,1394033
AMZN,2032-09-17,125.03,127.99,123.04,127.68,2353628
AMZN,2032-09-18,127.68,127.80,127.41,127.51,1425631
AMZN,2032-09-19,127.51,129.09,124.49,126.59,3428149
AMZN,2032-09-20,126.59,127.70,125.02,126.82,3349961
AMZN,2032-09-21,126.82,127.81,124.57,125.40,1590805
AMZN,2032-09-22,125.40,126.53,124.83,125.50,2134374
AMZN,2032-09-23,125.50,126.27,123.27,126.00,4149264
AMZN,2032-09-24,126.00,129.14,123.59,126.98,4822664
AMZN,2032-09-25,126.98,129.27,125.83,126.35,1570154
AMZN,2032-09-26,126.35,128.96,124.49,128.58,1071683
AMZN,2032-09-27,128.58,132.41,126.41,130.64,1540600
AMZN,2032-09-28,130.64,135.99,129.62,134.23,4173515
AMZN,2032-09-29,134.23,137.16,133.46,134.82,2366294
AMZN,2032-09-30,134.82,135.92,132.55,135.34,2903552
AMZN,2032-10-01,135.34,136.44,132.74,135.79,3160085
AMZN,2032-10-02,135.79,137.30,134.47,134.59,3949710
AMZN,2032-10-03,134.59,136.92,130.24,132.03,3411956
AMZN,2032-10-04,132.03,134.24,129.09,131.48,1266459
AMZN,2032-10-05,131.48,134.05,127.73,129.78,4952704
AMZN,2032-10-06,129.78,130.16,126.73,127.97,2961979
AMZN,2032-10-07,127.97,128.14,126.63,127.80,2938471
AMZN,2032-10-08,127.80,127.99,123.09,125.20,2379954
AMZN,2032-10-09,125.20,127.32,121.94,123.41,2064537
AMZN,2032-10-10,123.41,124.69,118.58,118.81,1471926
AMZN,2032-10-11,118.81,120.72,111.48,112.68,2185958
AMZN,2032-10-12,112.68,113.66,111.33,112.12,1590636
AMZN,2032-10-13,112.12,115.25,111.35,113.07,4365163
AMZN,2032-10-14,113.07,113.84,110.22,112.33,3477105
